1.129,0.383,1.661,1.147,0.51,2.235,0.987,1.35,0.509,0.233,0.0064,1.795,0.4725,0.429,0.055,0.35000000000000003,75.52325799313587,21.36586781780141,2.0195132058928116,0.812
1.129,0.383,1.661,1.147,0.51,2.235,0.987,1.35,0.509,0.233,0.0064,1.795,0.4725,0.429,0.055,0.31,87.30325799313587,24.16586781780141,1.9395132058928115,0.812
1.129,0.383,1.661,1.147,0.51,2.235,0.987,1.35,0.509,0.233,0.0064,1.795,0.4725,0.429,0.055,1.35,55.70325799313587,19.64586781780141,1.7095132058928115,0.812
1.129,0.383,1.661,1.147,0.51,2.235,0.987,1.35,0.509,0.233,0.0064,1.795,0.4725,0.429,0.055,1.55,81.19325799313587,18.96586781780141,1.6895132058928115,0.812
1.129,0.383,1.661,1.147,0.51,2.235,0.987,1.35,0.509,0.233,0.0064,1.795,0.4725,0.429,0.055,1.54,77.84325799313586,24.975867817801408,1.6895132058928115,0.812
1.129,0.383,1.661,1.147,0.51,2.235,0.987,1.35,0.509,0.233,0.0064,1.795,0.4725,0.429,0.055,0.21,59.68325799313587,20.21586781780141,1.5695132058928116,0.812
1.129,0.383,1.661,1.147,0.51,2.235,0.987,1.35,0.509,0.233,0.0064,1.795,0.4725,0.429,0.055,0.81,62.843257993135865,23.10586781780141,1.7995132058928116,0.812
1.129,0.383,1.661,1.147,0.51,2.235,0.987,1.35,0.509,0.233,0.0064,1.795,0.4725,0.429,0.055,1.51,74.13325799313587,22.025867817801412,2.2095132058928115,0.812
0.152,1.501,0.311,1.313,0.51,1.491,0.668,0.5690000000000001,1.618,0.085,0.0211,4.87,0.6529,0.318,0.488,1.59,71.94325799313587,18.32586781780141,2.2295132058928115,1.169
0.152,1.501,0.311,1.313,0.51,1.491,0.668,0.5690000000000001,1.618,0.085,0.0211,4.87,0.6529,0.318,0.488,0.01,70.76325799313587,17.32586781780141,2.2695132058928116,1.169
0.152,1.501,0.311,1.313,0.51,1.491,0.668,0.5690000000000001,1.618,0.085,0.0211,4.87,0.6529,0.318,0.488,1.03,64.64325799313586,20.83586781780141,2.1995132058928117,1.169
0.152,1.501,0.311,1.313,0.51,1.491,0.668,0.5690000000000001,1.618,0.085,0.0211,4.87,0.6529,0.318,0.488,1.83,86.32325799313587,19.82586781780141,1.7395132058928116,1.169
0.152,1.501,0.311,1.313,0.51,1.491,0.668,0.5690000000000001,1.618,0.085,0.0211,4.87,0.6529,0.318,0.488,0.62,85.96325799313587,22.91586781780141,2.279513205892812,1.169
0.152,1.501,0.311,1.313,0.51,1.491,0.668,0.5690000000000001,1.618,0.085,0.0211,4.87,0.6529,0.318,0.488,1.04,82.73325799313587,23.61586781780141,2.0395132058928116,1.169
0.152,1.501,0.311,1.313,0.51,1.491,0.668,0.5690000000000001,1.618,0.085,0.0211,4.87,0.6529,0.318,0.488,1.1300000000000001,87.38325799313587,20.00586781780141,1.6295132058928115,1.169
0.152,1.501,0.311,1.313,0.51,1.491,0.668,0.5690000000000001,1.618,0.085,0.0211,4.87,0.6529,0.318,0.488,0.29,88.05325799313587,18.72586781780141,2.2395132058928118,1.169
0.152,1.501,0.311,1.313,0.51,1.491,0.668,0.5690000000000001,1.618,0.085,0.0211,4.87,0.6529,0.318,0.488,1.6,69.26325799313587,20.08586781780141,1.5595132058928116,1.169
0.152,1.501,0.311,1.313,0.51,1.491,0.668,0.5690000000000001,1.618,0.085,0.0211,4.87,0.6529,0.318,0.488,0.6900000000000001,80.88325799313587,22.04586781780141,1.5295132058928116,1.169
